gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,playerName
2024020147,VGK,H,10/28/2024,0,0,Golden Knights,Flames,1,W,16,0,1,1,CGY,0,60:00:00,8478499,Adin Hill
2024020118,VGK,H,10/25/2024,0,0,Golden Knights,Senators,1,W,39,4,0.897436,0,OTT,0,60:00:00,8478499,Adin Hill
2024020064,VGK,R,10/17/2024,0,0,Golden Knights,Lightning,1,L,25,4,0.84,0,TBL,0,58:43:00,8478499,Adin Hill
2024020049,VGK,R,10/15/2024,0,0,Golden Knights,Capitals,1,L,22,4,0.818182,0,WSH,0,57:26:00,8478499,Adin Hill
2024020023,VGK,H,10/11/2024,0,0,Golden Knights,Blues,1,W,22,3,0.863636,0,STL,0,60:00:00,8478499,Adin Hill
2024020010,VGK,H,10/9/2024,0,0,Golden Knights,Avalanche,1,W,32,4,0.875,0,COL,0,60:00:00,8478499,Adin Hill
2024020705,CAR,R,1/15/2025,0,0,Hurricanes,Sabres,1,L,24,3,0.875,0,BUF,0,57:43:00,8474682,Dustin Tokarski
2024020666,CAR,H,1/10/2025,0,0,Hurricanes,Canucks,1,W,14,0,1,1,VAN,0,60:00:00,8474682,Dustin Tokarski
2024020634,CAR,H,1/5/2025,0,0,Hurricanes,Penguins,1,W,19,3,0.842105,0,PIT,0,61:30:00,8474682,Dustin Tokarski
2024020573,CAR,H,12/28/2024,0,0,Hurricanes,Devils,1,W,23,2,0.913043,0,NJD,0,59:41:00,8474682,Dustin Tokarski
2024020553,CAR,R,12/23/2024,0,0,Hurricanes,Predators,1,L,24,4,0.833333,0,NSH,0,59:25:00,8474682,Dustin Tokarski
2024020491,CAR,H,12/15/2024,0,0,Hurricanes,Blue Jackets,1,W,28,1,0.964286,0,CBJ,0,60:00:00,8474682,Dustin Tokarski
2024021296,NYI,H,4/15/2025,0,0,Islanders,Capitals,1,L,35,2,0.942857,0,WSH,0,57:32:00,8478009,Ilya Sorokin
2024021277,NYI,R,4/13/2025,0,0,Islanders,Devils,1,W,25,0,1,1,NJD,0,60:00:00,8478009,Ilya Sorokin
2024021241,NYI,R,4/8/2025,0,0,Islanders,Predators,1,,23,4,0.826087,0,NSH,0,40:00:00,8478009,Ilya Sorokin
2024021222,NYI,H,4/6/2025,0,0,Islanders,Capitals,1,W,29,1,0.965517,0,WSH,0,60:00:00,8478009,Ilya Sorokin
2024021208,NYI,H,4/4/2025,0,0,Islanders,Wild,1,W,28,1,0.964286,0,MIN,0,60:00:00,8478009,Ilya Sorokin
2024021186,NYI,H,4/1/2025,0,0,Islanders,Lightning,1,L,23,3,0.869565,0,TBL,0,59:34:00,8478009,Ilya Sorokin
2024021160,NYI,R,3/29/2025,0,0,Islanders,Lightning,1,L,23,4,0.826087,0,TBL,0,57:57:00,8478009,Ilya Sorokin
2024021139,NYI,H,3/26/2025,0,0,Islanders,Canucks,1,L,19,4,0.789474,0,VAN,0,41:05:00,8478009,Ilya Sorokin
2024021126,NYI,H,3/24/2025,0,0,Islanders,Blue Jackets,1,O,30,3,0.9,0,CBJ,0,65:00:00,8478009,Ilya Sorokin
2024021094,NYI,H,3/20/2025,0,2,Islanders,Canadiens,1,W,41,3,0.926829,0,MTL,0,63:37:00,8478009,Ilya Sorokin
2024021080,NYI,R,3/18/2025,0,0,Islanders,Penguins,1,W,21,2,0.904762,0,PIT,0,59:52:00,8478009,Ilya Sorokin
2024021070,NYI,H,3/16/2025,0,0,Islanders,Panthers,1,W,24,2,0.916667,0,FLA,0,60:00:00,8478009,Ilya Sorokin
2024021050,NYI,H,3/14/2025,0,0,Islanders,Oilers,1,O,35,2,0.942857,0,EDM,0,63:53:00,8478009,Ilya Sorokin
2024021034,NYI,R,3/11/2025,0,0,Islanders,Kings,1,L,31,3,0.903226,0,LAK,0,56:27:00,8478009,Ilya Sorokin
2024021012,NYI,R,3/8/2025,0,0,Islanders,Sharks,1,W,40,2,0.95,0,SJS,0,60:00:00,8478009,Ilya Sorokin
2024020978,NYI,H,3/4/2025,0,0,Islanders,Jets,1,W,28,2,0.928571,0,WPG,0,59:25:00,8478009,Ilya Sorokin
2024020970,NYI,R,3/3/2025,0,0,Islanders,Rangers,1,L,26,3,0.884615,0,NYR,0,57:25:00,8478009,Ilya Sorokin
2024020949,NYI,H,3/1/2025,1,0,Islanders,Predators,1,W,29,4,0.862069,0,NSH,0,60:00:00,8478009,Ilya Sorokin
2024020933,NYI,R,2/27/2025,0,0,Islanders,Bruins,1,W,39,1,0.974359,0,BOS,0,59:54:00,8478009,Ilya Sorokin
2024020925,NYI,H,2/25/2025,0,0,Islanders,Rangers,1,L,11,5,0.545455,0,NYR,0,40:00:00,8478009,Ilya Sorokin
2024020913,NYI,H,2/23/2025,0,0,Islanders,Stars,1,L,29,4,0.862069,0,DAL,0,58:07:00,8478009,Ilya Sorokin
2024020886,NYI,R,2/8/2025,0,0,Islanders,Wild,1,L,32,5,0.875,0,MIN,0,59:14:00,8478009,Ilya Sorokin
2024020872,NYI,R,2/7/2025,0,0,Islanders,Jets,1,L,27,4,0.851852,0,WPG,0,57:40:00,8478009,Ilya Sorokin
2024020850,NYI,H,2/4/2025,0,0,Islanders,Golden Knights,1,W,34,1,0.970588,0,VGK,0,60:00:00,8478009,Ilya Sorokin
2024020829,NYI,R,2/1/2025,0,0,Islanders,Lightning,1,W,31,2,0.935484,0,TBL,0,60:33:00,8478009,Ilya Sorokin
2024020816,NYI,R,1/30/2025,0,0,Islanders,Flyers,1,W,23,0,1,1,PHI,0,60:00:00,8478009,Ilya Sorokin
2024020803,NYI,H,1/28/2025,0,0,Islanders,Avalanche,1,W,32,2,0.9375,0,COL,0,60:00:00,8478009,Ilya Sorokin
2024020785,NYI,H,1/25/2025,0,0,Islanders,Hurricanes,0,W,1,0,1,0,CAR,0,2:03,8478009,Ilya Sorokin
2024020772,NYI,H,1/24/2025,0,0,Islanders,Flyers,1,W,30,1,0.966667,0,PHI,0,59:58:00,8478009,Ilya Sorokin
2024020745,NYI,H,1/20/2025,0,0,Islanders,Blue Jackets,1,W,26,1,0.961538,0,CBJ,0,60:00:00,8478009,Ilya Sorokin
2024020712,NYI,H,1/16/2025,0,0,Islanders,Flyers,1,L,23,4,0.826087,0,PHI,0,57:22:00,8478009,Ilya Sorokin
2024020663,NYI,R,1/9/2025,0,0,Islanders,Golden Knights,1,W,30,0,1,1,VGK,0,59:16:00,8478009,Ilya Sorokin
2024020633,NYI,R,1/5/2025,0,0,Islanders,Bruins,1,W,30,4,0.866667,0,BOS,0,63:10:00,8478009,Ilya Sorokin
2024020607,NYI,H,1/2/2025,0,0,Islanders,Maple Leafs,1,L,31,2,0.935484,0,TOR,0,58:07:00,8478009,Ilya Sorokin
2024020590,NYI,R,12/31/2024,0,0,Islanders,Maple Leafs,1,L,24,2,0.916667,0,TOR,0,58:52:00,8478009,Ilya Sorokin
2024020575,NYI,H,12/28/2024,0,0,Islanders,Penguins,1,W,25,3,0.88,0,PIT,0,60:00:00,8478009,Ilya Sorokin
2024020552,NYI,H,12/23/2024,0,0,Islanders,Sabres,1,L,24,6,0.75,0,BUF,2,58:00:00,8478009,Ilya Sorokin
2024020532,NYI,R,12/21/2024,0,0,Islanders,Maple Leafs,1,W,29,3,0.896552,0,TOR,0,60:00:00,8478009,Ilya Sorokin
2024020500,NYI,R,12/17/2024,0,0,Islanders,Hurricanes,1,L,23,4,0.826087,0,CAR,0,40:00:00,8478009,Ilya Sorokin
2024020489,NYI,R,12/15/2024,0,0,Islanders,Blackhawks,1,L,22,4,0.818182,0,CHI,0,59:17:00,8478009,Ilya Sorokin
2024020464,NYI,H,12/12/2024,0,0,Islanders,Blackhawks,1,W,30,4,0.866667,0,CHI,0,60:00:00,8478009,Ilya Sorokin
2024020450,NYI,H,12/10/2024,0,0,Islanders,Kings,1,L,29,2,0.931034,0,LAK,0,58:40:00,8478009,Ilya Sorokin
2024020438,NYI,R,12/8/2024,0,0,Islanders,Senators,1,W,31,2,0.935484,0,OTT,0,60:00:00,8478009,Ilya Sorokin
2024020428,NYI,H,12/7/2024,0,0,Islanders,Hurricanes,1,W,31,3,0.903226,0,CAR,0,60:00:00,8478009,Ilya Sorokin
2024020416,NYI,H,12/5/2024,0,0,Islanders,Kraken,1,L,13,4,0.692308,0,SEA,0,40:00:00,8478009,Ilya Sorokin
2024020398,NYI,R,12/3/2024,0,0,Islanders,Canadiens,1,O,27,2,0.925926,0,MTL,0,62:39:00,8478009,Ilya Sorokin
2024020383,NYI,H,11/30/2024,0,0,Islanders,Sabres,1,W,29,0,1,1,BUF,0,60:00:00,8478009,Ilya Sorokin
2024020353,NYI,H,11/27/2024,0,0,Islanders,Bruins,1,L,20,5,0.75,0,BOS,0,57:32:00,8478009,Ilya Sorokin
2024020330,NYI,H,11/23/2024,0,0,Islanders,Blues,1,W,25,1,0.96,0,STL,0,60:00:00,8478009,Ilya Sorokin
2024020308,NYI,R,11/21/2024,0,0,Islanders,Red Wings,1,L,31,2,0.935484,0,DET,0,59:17:00,8478009,Ilya Sorokin
2024020273,NYI,R,11/16/2024,0,0,Islanders,Kraken,1,L,27,3,0.888889,0,SEA,0,58:38:00,8478009,Ilya Sorokin
2024020249,NYI,R,11/12/2024,0,0,Islanders,Oilers,1,O,42,4,0.904762,0,EDM,0,61:45:00,8478009,Ilya Sorokin
2024020231,NYI,H,11/9/2024,0,0,Islanders,Devils,1,O,33,4,0.878788,0,NJD,0,62:35:00,8478009,Ilya Sorokin
2024020198,NYI,H,11/5/2024,0,0,Islanders,Penguins,1,W,35,3,0.914286,0,PIT,0,65:00:00,8478009,Ilya Sorokin
2024020185,NYI,R,11/3/2024,0,0,Islanders,Rangers,1,L,39,4,0.897436,0,NYR,0,59:31:00,8478009,Ilya Sorokin
2024020169,NYI,R,11/1/2024,0,0,Islanders,Sabres,1,W,35,3,0.914286,0,BUF,0,60:00:00,8478009,Ilya Sorokin
2024020152,NYI,H,10/29/2024,0,0,Islanders,Ducks,1,L,21,2,0.904762,0,ANA,0,59:05:00,8478009,Ilya Sorokin
2024020119,NYI,R,10/25/2024,0,0,Islanders,Devils,1,W,36,3,0.916667,0,NJD,0,61:09:00,8478009,Ilya Sorokin
2024020098,NYI,H,10/22/2024,0,0,Islanders,Red Wings,1,L,11,1,0.909091,0,DET,0,57:44:00,8478009,Ilya Sorokin
2024020068,NYI,R,10/17/2024,0,0,Islanders,Blues,1,O,30,1,0.966667,0,STL,0,62:04:00,8478009,Ilya Sorokin
2024020047,NYI,R,10/14/2024,0,0,Islanders,Avalanche,1,W,34,2,0.941176,0,COL,0,59:52:00,8478009,Ilya Sorokin
2024021284,COL,R,4/13/2025,0,0,Avalanche,Ducks,1,W,21,2,0.904762,0,ANA,0,59:51:00,8475809,Scott Wedgewood
2024021244,COL,H,4/8/2025,0,0,Avalanche,Golden Knights,1,W,21,2,0.904762,0,VGK,0,64:47:00,8475809,Scott Wedgewood
2024021195,COL,R,4/2/2025,0,0,Avalanche,Blackhawks,1,W,23,2,0.913043,0,CHI,0,64:01:00,8475809,Scott Wedgewood
2024021180,COL,H,3/31/2025,0,0,Avalanche,Flames,1,O,27,2,0.925926,0,CGY,0,64:37:00,8475809,Scott Wedgewood
2024021089,COL,R,3/20/2025,0,0,Avalanche,Senators,1,W,16,1,0.9375,0,OTT,0,59:51:00,8475809,Scott Wedgewood
2024021067,COL,H,3/16/2025,0,0,Avalanche,Stars,1,W,22,3,0.863636,0,DAL,0,60:34:00,8475809,Scott Wedgewood
2024021052,COL,R,3/14/2025,0,0,Avalanche,Flames,1,W,24,2,0.916667,0,CGY,0,60:00:00,8475809,Scott Wedgewood
2024021023,COL,H,3/10/2025,0,0,Avalanche,Blackhawks,1,W,20,0,1,1,CHI,0,60:00:00,8475809,Scott Wedgewood
2024020980,COL,H,3/4/2025,0,0,Avalanche,Penguins,1,W,33,1,0.969697,0,PIT,0,60:00:00,8475809,Scott Wedgewood
2024020898,COL,R,2/22/2025,0,0,Avalanche,Predators,1,L,17,2,0.882353,0,NSH,0,59:04:00,8475809,Scott Wedgewood
2024020776,COL,R,1/25/2025,0,0,Avalanche,Bruins,1,L,14,2,0.857143,0,BOS,0,57:38:00,8475809,Scott Wedgewood
2024020724,COL,H,1/18/2025,0,0,Avalanche,Stars,1,W,29,3,0.896552,0,DAL,0,59:49:00,8475809,Scott Wedgewood
2024020610,COL,H,1/2/2025,0,0,Avalanche,Sabres,1,,18,4,0.777778,0,BUF,0,41:27:00,8475809,Scott Wedgewood
2024020527,COL,R,12/20/2024,0,0,Avalanche,Ducks,1,W,32,2,0.9375,0,ANA,0,59:59:00,8475809,Scott Wedgewood
2024020469,COL,H,12/12/2024,0,0,Avalanche,Utah Hockey Club,1,L,22,3,0.863636,0,UTA,0,55:15:00,8475809,Scott Wedgewood
2024020447,COL,R,12/10/2024,0,0,Avalanche,Penguins,1,W,27,2,0.925926,0,PIT,0,60:00:00,8475809,Scott Wedgewood
2024020440,COL,R,12/8/2024,0,0,Avalanche,Devils,1,W,25,0,1,1,NJD,0,60:00:00,8475809,Scott Wedgewood
2024020415,COL,R,12/5/2024,0,0,Avalanche,Hurricanes,1,L,34,4,0.882353,0,CAR,0,58:00:00,8475809,Scott Wedgewood
2024020397,COL,R,12/3/2024,0,0,Avalanche,Sabres,0,W,22,0,1,0,BUF,0,48:11:00,8475809,Scott Wedgewood
2024020336,NSH,R,11/25/2024,0,0,Predators,Devils,0,,15,0,1,0,NJD,0,18:56,8475809,Scott Wedgewood
2024020264,NSH,R,11/14/2024,0,0,Predators,Oilers,1,O,34,3,0.911765,0,EDM,0,62:33:00,8475809,Scott Wedgewood
2024020211,NSH,R,11/7/2024,0,0,Predators,Panthers,1,L,34,6,0.823529,0,FLA,0,59:45:00,8475809,Scott Wedgewood
2024020131,NSH,H,10/26/2024,0,0,Predators,Blue Jackets,1,W,28,3,0.892857,0,CBJ,0,61:43:00,8475809,Scott Wedgewood
2024020017,NSH,H,10/10/2024,0,0,Predators,Stars,1,L,20,4,0.8,0,DAL,0,57:04:00,8475809,Scott Wedgewood
2024020474,CHI,R,12/14/2024,0,0,Blackhawks,Devils,1,L,24,4,0.833333,0,NJD,0,60:00:00,8482123,Drew Commesso
2024020464,CHI,R,12/12/2024,0,0,Blackhawks,Islanders,0,,2,0,1,0,NYI,0,11:21,8482123,Drew Commesso
2024021305,VGK,R,4/16/2025,0,0,Golden Knights,Canucks,1,W,17,1,0.941176,0,VAN,0,60:00:00,8481033,Akira Schmid
2024021244,VGK,R,4/8/2025,0,0,Golden Knights,Avalanche,1,O,36,2,0.944444,0,COL,0,64:46:00,8481033,Akira Schmid
2024021220,VGK,R,4/5/2025,0,0,Golden Knights,Flames,1,W,23,2,0.913043,0,CGY,0,64:31:00,8481033,Akira Schmid
2024021204,VGK,H,4/3/2025,0,0,Golden Knights,Jets,0,,2,0,1,0,WPG,0,15:24,8481033,Akira Schmid
2024020244,VGK,H,11/11/2024,0,0,Golden Knights,Hurricanes,0,,12,0,1,0,CAR,0,33:25:00,8481033,Akira Schmid
2024020651,COL,R,1/8/2025,0,0,Avalanche,Blackhawks,1,L,20,3,0.85,0,CHI,0,56:40:00,8481529,Trent Miner
2024020268,COL,H,11/15/2024,0,0,Avalanche,Capitals,0,,13,1,0.923077,0,WSH,0,34:58:00,8481529,Trent Miner
2024020377,CAR,R,11/30/2024,0,0,Hurricanes,Panthers,0,,7,1,0.857143,0,FLA,0,8:12,8484293,Yaniv Perets
2024021312,CBJ,H,4/17/2025,0,0,Blue Jackets,Islanders,1,W,37,1,0.972973,0,NYI,0,60:00:00,8482982,Jet Greaves
2024021295,CBJ,R,4/15/2025,0,0,Blue Jackets,Flyers,1,W,29,0,1,1,PHI,0,60:00:00,8482982,Jet Greaves
2024021281,CBJ,R,4/13/2025,0,0,Blue Jackets,Capitals,1,W,31,1,0.967742,0,WSH,0,60:00:00,8482982,Jet Greaves
2024021270,CBJ,H,4/12/2025,0,0,Blue Jackets,Capitals,1,W,22,0,1,1,WSH,0,60:00:00,8482982,Jet Greaves
2024021253,CBJ,H,4/10/2025,0,0,Blue Jackets,Sabres,1,W,41,2,0.95122,0,BUF,0,60:00:00,8482982,Jet Greaves
2024021075,CBJ,H,3/17/2025,0,0,Blue Jackets,Devils,1,L,20,2,0.9,0,NJD,0,58:28:00,8482982,Jet Greaves
2024020677,CBJ,R,1/11/2025,0,0,Blue Jackets,Blues,1,W,32,1,0.96875,0,STL,0,60:00:00,8482982,Jet Greaves
2024020551,CBJ,H,12/23/2024,0,0,Blue Jackets,Canadiens,1,W,31,4,0.870968,0,MTL,0,59:49:00,8482982,Jet Greaves
2024020498,CBJ,R,12/17/2024,0,0,Blue Jackets,Lightning,1,L,32,4,0.875,0,TBL,0,57:43:00,8482982,Jet Greaves
2024020481,CBJ,H,12/14/2024,0,0,Blue Jackets,Ducks,1,O,27,4,0.851852,0,ANA,0,61:43:00,8482982,Jet Greaves
2024020463,CBJ,H,12/12/2024,0,0,Blue Jackets,Capitals,1,O,37,2,0.945946,0,WSH,0,62:23:00,8482982,Jet Greaves
2024021292,BUF,H,4/15/2025,0,0,Sabres,Maple Leafs,1,L,31,3,0.903226,0,TOR,0,59:03:00,8480045,Ukko-Pekka Luukkonen
2024021268,BUF,R,4/12/2025,0,0,Sabres,Panthers,1,O,34,2,0.941176,0,FLA,0,65:00:00,8480045,Ukko-Pekka Luukkonen
2024021226,BUF,H,4/6/2025,0,0,Sabres,Bruins,1,W,20,3,0.85,0,BOS,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024021159,BUF,R,3/29/2025,0,0,Sabres,Flyers,1,L,32,7,0.78125,0,PHI,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024021106,BUF,R,3/22/2025,0,0,Sabres,Wild,1,L,20,3,0.85,0,MIN,0,57:58:00,8480045,Ukko-Pekka Luukkonen
2024021073,BUF,R,3/17/2025,0,0,Sabres,Bruins,1,W,20,2,0.9,0,BOS,0,64:49:00,8480045,Ukko-Pekka Luukkonen
2024021055,BUF,H,3/15/2025,0,0,Sabres,Golden Knights,1,W,19,3,0.842105,0,VGK,0,63:33:00,8480045,Ukko-Pekka Luukkonen
2024021036,BUF,R,3/12/2025,0,0,Sabres,Red Wings,1,L,29,7,0.758621,0,DET,2,60:00:00,8480045,Ukko-Pekka Luukkonen
2024021021,BUF,H,3/10/2025,0,0,Sabres,Oilers,1,W,34,2,0.941176,0,EDM,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024021006,BUF,R,3/8/2025,0,0,Sabres,Panthers,1,L,35,3,0.914286,0,FLA,0,57:45:00,8480045,Ukko-Pekka Luukkonen
2024020989,BUF,R,3/6/2025,0,0,Sabres,Lightning,1,L,26,6,0.769231,0,TBL,0,57:53:00,8480045,Ukko-Pekka Luukkonen
2024020974,BUF,H,3/4/2025,0,0,Sabres,Sharks,1,L,27,5,0.814815,0,SJS,0,57:25:00,8480045,Ukko-Pekka Luukkonen
2024020953,BUF,H,3/1/2025,0,0,Sabres,Canadiens,1,L,28,3,0.892857,0,MTL,0,58:41:00,8480045,Ukko-Pekka Luukkonen
2024020940,BUF,R,2/27/2025,0,0,Sabres,Hurricanes,1,,7,2,0.714286,0,CAR,0,7:57,8480045,Ukko-Pekka Luukkonen
2024020919,BUF,H,2/25/2025,0,0,Sabres,Ducks,1,W,18,2,0.888889,0,ANA,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020895,BUF,H,2/22/2025,0,0,Sabres,Rangers,1,W,28,2,0.928571,0,NYR,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020885,BUF,R,2/8/2025,0,0,Sabres,Predators,1,L,22,5,0.772727,0,NSH,0,58:15:00,8480045,Ukko-Pekka Luukkonen
2024020835,BUF,H,2/2/2025,0,0,Sabres,Devils,1,W,24,3,0.875,0,NJD,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020822,BUF,H,1/31/2025,0,0,Sabres,Predators,1,W,31,3,0.903226,0,NSH,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020799,BUF,H,1/28/2025,0,0,Sabres,Bruins,1,W,27,2,0.925926,0,BOS,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020767,BUF,R,1/23/2025,0,0,Sabres,Flames,1,L,24,3,0.875,0,CGY,0,59:06:00,8480045,Ukko-Pekka Luukkonen
2024020755,BUF,R,1/21/2025,0,0,Sabres,Canucks,1,W,34,2,0.941176,0,VAN,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020720,BUF,H,1/17/2025,0,0,Sabres,Penguins,1,L,18,4,0.777778,0,PIT,0,56:29:00,8480045,Ukko-Pekka Luukkonen
2024020705,BUF,H,1/15/2025,0,0,Sabres,Hurricanes,1,W,37,2,0.945946,0,CAR,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020670,BUF,H,1/11/2025,0,0,Sabres,Kraken,1,L,28,5,0.821429,0,SEA,0,58:47:00,8480045,Ukko-Pekka Luukkonen
2024020654,BUF,R,1/9/2025,0,0,Sabres,Senators,1,W,35,0,1,1,OTT,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020637,BUF,H,1/6/2025,0,0,Sabres,Capitals,1,W,28,3,0.892857,0,WSH,0,65:00:00,8480045,Ukko-Pekka Luukkonen
2024020610,BUF,R,1/2/2025,0,0,Sabres,Avalanche,1,O,29,6,0.793103,0,COL,0,60:48:00,8480045,Ukko-Pekka Luukkonen
2024020595,BUF,R,12/31/2024,0,0,Sabres,Stars,1,L,32,3,0.90625,0,DAL,0,58:00:00,8480045,Ukko-Pekka Luukkonen
2024020582,BUF,R,12/29/2024,0,0,Sabres,Blues,1,W,37,2,0.945946,0,STL,0,59:44:00,8480045,Ukko-Pekka Luukkonen
2024020558,BUF,H,12/27/2024,0,0,Sabres,Blackhawks,1,W,17,2,0.882353,0,CHI,0,59:46:00,8480045,Ukko-Pekka Luukkonen
2024020552,BUF,R,12/23/2024,0,0,Sabres,Islanders,1,W,28,1,0.964286,0,NYI,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020521,BUF,H,12/20/2024,0,0,Sabres,Maple Leafs,1,L,13,4,0.692308,0,TOR,0,24:27:00,8480045,Ukko-Pekka Luukkonen
2024020497,BUF,R,12/17/2024,0,0,Sabres,Canadiens,1,L,21,6,0.714286,0,MTL,0,40:00:00,8480045,Ukko-Pekka Luukkonen
2024020480,BUF,R,12/14/2024,0,0,Sabres,Capitals,1,L,30,3,0.9,0,WSH,0,57:18:00,8480045,Ukko-Pekka Luukkonen
2024020457,BUF,H,12/11/2024,0,0,Sabres,Rangers,1,L,27,2,0.925926,0,NYR,0,57:35:00,8480045,Ukko-Pekka Luukkonen
2024020426,BUF,H,12/7/2024,0,0,Sabres,Utah Hockey Club,1,L,28,5,0.821429,0,UTA,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020410,BUF,H,12/5/2024,0,0,Sabres,Jets,1,O,31,3,0.903226,0,WPG,0,63:59:00,8480045,Ukko-Pekka Luukkonen
2024020397,BUF,H,12/3/2024,0,0,Sabres,Avalanche,1,L,41,5,0.878049,0,COL,0,58:44:00,8480045,Ukko-Pekka Luukkonen
2024020364,BUF,H,11/29/2024,0,0,Sabres,Canucks,1,O,22,4,0.818182,0,VAN,0,63:40:00,8480045,Ukko-Pekka Luukkonen
2024020347,BUF,H,11/27/2024,0,0,Sabres,Wild,1,L,30,1,0.966667,0,MIN,0,57:27:00,8480045,Ukko-Pekka Luukkonen
2024020317,BUF,R,11/22/2024,0,0,Sabres,Ducks,1,W,24,2,0.916667,0,ANA,0,64:00:00,8480045,Ukko-Pekka Luukkonen
2024020305,BUF,R,11/20/2024,0,0,Sabres,Kings,1,W,23,0,1,1,LAK,0,59:48:00,8480045,Ukko-Pekka Luukkonen
2024020239,BUF,H,11/11/2024,0,1,Sabres,Canadiens,1,,18,4,0.777778,0,MTL,0,39:46:00,8480045,Ukko-Pekka Luukkonen
2024020224,BUF,H,11/9/2024,0,0,Sabres,Flames,1,W,26,2,0.923077,0,CGY,0,65:00:00,8480045,Ukko-Pekka Luukkonen
2024020213,BUF,R,11/7/2024,0,0,Sabres,Rangers,1,W,26,1,0.961538,0,NYR,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020194,BUF,H,11/5/2024,0,0,Sabres,Senators,1,W,38,1,0.973684,0,OTT,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020179,BUF,R,11/2/2024,0,0,Sabres,Red Wings,1,L,23,2,0.913043,0,DET,0,57:20:00,8480045,Ukko-Pekka Luukkonen
2024020140,BUF,H,10/28/2024,0,0,Sabres,Panthers,1,L,31,5,0.83871,0,FLA,0,58:10:00,8480045,Ukko-Pekka Luukkonen
2024020122,BUF,H,10/26/2024,0,0,Sabres,Red Wings,1,W,25,3,0.88,0,DET,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020095,BUF,H,10/22/2024,0,0,Sabres,Stars,1,W,30,2,0.933333,0,DAL,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020085,BUF,R,10/19/2024,0,0,Sabres,Blackhawks,1,W,37,2,0.945946,0,CHI,0,60:00:00,8480045,Ukko-Pekka Luukkonen
2024020057,BUF,R,10/16/2024,0,0,Sabres,Penguins,1,O,43,6,0.860465,0,PIT,0,61:38:00,8480045,Ukko-Pekka Luukkonen
2024020012,BUF,H,10/10/2024,0,0,Sabres,Kings,1,L,22,2,0.909091,0,LAK,0,58:17:00,8480045,Ukko-Pekka Luukkonen
2024020001,BUF,H,10/4/2024,0,0,Sabres,Devils,1,L,22,3,0.863636,0,NJD,0,59:05:00,8480045,Ukko-Pekka Luukkonen
2024021278,PIT,H,4/13/2025,0,0,Penguins,Bruins,1,L,31,3,0.903226,0,BOS,0,59:51:00,8477465,Tristan Jarry
2024021262,PIT,R,4/11/2025,0,0,Penguins,Devils,1,W,28,2,0.928571,0,NJD,0,59:55:00,8477465,Tristan Jarry
2024021240,PIT,H,4/8/2025,0,0,Penguins,Blackhawks,1,W,26,0,1,1,CHI,0,60:00:00,8477465,Tristan Jarry
2024021211,PIT,R,4/5/2025,0,0,Penguins,Stars,1,W,24,3,0.875,0,DAL,0,60:00:00,8477465,Tristan Jarry
2024021200,PIT,R,4/3/2025,0,0,Penguins,Blues,1,O,19,5,0.736842,0,STL,0,60:25:00,8477465,Tristan Jarry
2024021174,PIT,H,3/30/2025,0,0,Penguins,Senators,1,W,31,0,1,1,OTT,0,61:14:00,8477465,Tristan Jarry
2024021143,PIT,R,3/27/2025,0,0,Penguins,Sabres,1,L,12,4,0.666667,0,BUF,0,25:20:00,8477465,Tristan Jarry
2024021131,PIT,R,3/25/2025,0,0,Penguins,Lightning,1,L,7,4,0.428571,0,TBL,0,16:00,8477465,Tristan Jarry
2024021120,PIT,R,3/23/2025,0,0,Penguins,Panthers,1,O,31,3,0.903226,0,FLA,0,65:00:00,8477465,Tristan Jarry
2024021080,PIT,H,3/18/2025,0,0,Penguins,Islanders,1,L,37,3,0.918919,0,NYI,0,59:15:00,8477465,Tristan Jarry
2024021056,PIT,H,3/15/2025,0,0,Penguins,Devils,1,W,27,3,0.888889,0,NJD,0,60:00:00,8477465,Tristan Jarry
2024021044,PIT,H,3/13/2025,0,0,Penguins,Blues,1,W,35,3,0.914286,0,STL,0,60:00:00,8477465,Tristan Jarry
2024021028,PIT,H,3/11/2025,0,0,Penguins,Golden Knights,1,W,37,2,0.945946,0,VGK,0,60:49:00,8477465,Tristan Jarry
